Title,Company,Experience,Location,Ratings,Salary,Job_Type,Posted,Required Skills,Job Requirment
Area Data Architect (ER/Studio Data Architect),Luxoft,10-13 Yrs,Bangalore/Bengaluru,4.4,Not disclosed,,30+ DAYS AGO,"Data analysis
metadata
Data management
Database design
Schema
OLAP
Agile methodology
DBMS","Demonstrable experience in developing, publishing, and maintaining all documentation fo..."
Asst. Manager / Manager - Data Insights and User Engagement,The Printers Mysore,5-10 Yrs,Bangalore/Bengaluru,4.2,Not disclosed,PREMIUM,30+ DAYS AGO,"R
MS Excel
Digital Campaign Management
Data Analysis
Data Insights
MS PowerPoint
Reporting
Python",Role: Asst Manager / Manager Data Insights and User engagementLocation: BangaloreReport...
"Senior Data Engineering Analyst - AWS/ Azure, Python, Kubernates",Optum Global Solutions (India) Private Limited,2-6 Yrs,Bangalore/Bengaluru,4.1,Not disclosed,HOT JOB,10 DAYS AGO,"Jenkins
DevOps
Docker
ELK
Cassandra
Kafka
Go
Java Development","Senior Data Engineering Analyst-AWS/ Azure, Python, Kubernates, Docker, ETLDevelop syst..."
Data Scientist,IBM India Pvt. Limited,0-1 Yrs,Kochi/Cochin,4.0,Not disclosed,PREFERRED,13 DAYS AGO,"IT Skills
Java
Python
Software Development
Machine Learning
Cloud
Big Data
Data Scientist","Software Developers at IBM are the backbone of our strategic initiatives to design, cod..."
ERWin Data Modeller,Luxoft,4-8 Yrs,Bengaluru,4.4,Not disclosed,,30+ DAYS AGO,"Microsoft SSIS
Jenkins
Scrum methodology
warehousing
PLSQL
shell scripting
CI / CD
Agile",Project Description Data Modeller will be part of customer team for implementing front ...
"Front Office Lending Data Modeller,",Luxoft,2-6 Yrs,Bangalore/Bengaluru,4.4,Not disclosed,PREMIUM,30+ DAYS AGO,"Linux OS
Oracle SQL
shell scripting
Agile
Ansible
oData warehousing
oData
Jenkins","Must have Experience on data transformation techniques Experience on Oracle RDBMS, tabl..."
"Senior Software Engineer - Data (.Net developer, MS SQL)",Visa Inc.,3-7 Yrs,Bangalore/Bengaluru,3.8,Not disclosed,PREMIUM,30+ DAYS AGO,"Automation
MS SQL
Manager Quality Assurance
Javascript
Data structures
SSIS
Business intelligence
microsoft",/JavaScript / Python programming language experience is a plus for writing custom autom...
Data Engineer: Machine Learning,IBM India Pvt. Limited,4-8 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"deep learning
Interpersonal skills
Time management
Creative designing
Machine learning
Cloud
Application development
Open source","Proficient in AWS cloud platforms, exposure in fetching data from various sources Minim..."
Data Engineer,IBM India Pvt. Limited,4-8 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"IT Skills
Python
PHP
Cloud
DevOps
Jenkins
Performance tuning
Linux","As a Data Engineer you are responsible to perform installation, implementation, customi..."
Data Engineer: Big Data,IBM India Pvt. Limited,4-8 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"data cleansing
Cloud computing
Interpersonal skills
NoSQL
Time management
Creative designing
Management
big data","As Data Engineer, you will develop, maintain, evaluate and test big data solutions. You..."
Data Engineer: Data Integration,IBM India Pvt. Limited,6-10 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"Abinitio
agile
Unix
Unix Shell Scripting
designing and developing extract
transform and load
ETL
IT Skills",Minimum 6 years of experience in Abinitio development Required Technical and Profession...
Data Engineer: Big Data,IBM India Pvt. Limited,4-8 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"IT Skills
Java
Python
Cloud
Big Data
Cloud computing
Core Java
Interpersonal skills",Minimum 4 years of experience in Java and multi-threading programming Minimum 4 years o...
Data Engineer: Enterprise Content Management,IBM India Pvt. Limited,4-8 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"DML
Rest API
Java
Oracle SQL
OpenText Content Management
DDL
SOAP API
OpenText ECM","As Enterprise Content Management, you will be working as an application developer on pr..."
Data Engineer: Big Data,IBM India Pvt. Limited,4-8 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREMIUM,,"IT Skills
Python
Cloud
Big Data
data cleansing
Cloud computing
Social media
SCALA",Minimum 4 years of experience in Big Data technologies Required Technical and Professio...
Data Engineer: Data Integration,IBM India Pvt. Limited,1-2 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"Coding
Analytical
Debugging
Ab Initio
Oracle
Teradata
Business intelligence
Monitoring",Minimum 1-2 years of experience in Ab Initio development Required Technical and Profess...
Data Engineer: Big Data,IBM India Pvt. Limited,7-12 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"Cloud computing
Interpersonal skills
GIT
Time management
Eclipse
SCALA
Hadoop
Software development life cycle","In-depth experience in modern data platform components such as the Hadoop, Hive, Pig, S..."
Data Engineer: Big Data,IBM India Pvt. Limited,1-2 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"Unix
Cloud computing
Interpersonal skills
Linux
spark
Cloud
SCALA
big data",Experience to work with Hadoop / AWS / Azure eco system components to Implement scalabl...
Data Engineer: Big Data,IBM India Pvt. Limited,3-5 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREMIUM,,"Cloud computing
Core Java
Interpersonal skills
Time management
Hadoop
Javascript
Programming
big data","As Data Engineer, you will develop, maintain, evaluate and test big data solutions. You..."
Data Engineer: Enterprise Content Management,IBM India Pvt. Limited,5-10 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"IT Skills
Java
Testing
HTML
CSS
Javascript
SAP
XML",Required Technical and Professional Expertise Minimum 5 years of experience Preferred T...
Data Engineer,IBM India Pvt. Limited,5-10 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"IT Skills
Python
Cloud
DevOps
Oracle
Elastic Search
Big Data
Root cause analysis","As a Data Engineer, you play a vital role in building the right infrastructure required..."
Data Engineer: Data Warehouse,IBM India Pvt. Limited,5-10 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"IT Skills
Python
Testing
Cloud
Big Data
AWS
Data migration
NoSQL",Experience in ETL development & deployment using IBM DataStage Knowledge on AWS Knowled...
Data Engineer: Data Warehouse,IBM India Pvt. Limited,2-5 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"IT Skills
Python
Testing
Cloud
Oracle
Big Data
AWS
Data migration","As Data Warehouse Engineer, you are responsible for requirements gathering, System Desi..."
Data Engineer: Business Intelligence,IBM India Pvt. Limited,4-8 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"data cleansing
Cloud computing
Interpersonal skills
Time management
Creative designing
Management
Business intelligence
big data","As Data Engineer, you will develop, maintain, evaluate and test big data solutions. You..."
Data Engineer: Big Data,IBM India Pvt. Limited,4-8 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREMIUM,,"IT Skills
Java
Python
Cloud
Big Data
data cleansing
Cloud computing
Core Java",Minimum 4 years of experience in Java and multi-threading programming Minimum 4 years o...
Data Engineer: Data Modeling,IBM India Pvt. Limited,6-8 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"Spark
Oozie
Scala
Data Modeling
communication
Data modelling
Java
SQL Scripting",Focus on people and Improvement by providing team a platform for improving not only dur...
Data Engineer: Data Modeling,IBM India Pvt. Limited,5-10 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"Payroll
Interpersonal skills
Business transformation
Data modeling
XML
Agile
Healthcare
Scheduling","As Business Transformation Consultant, you are responsible for configuring/developing, ..."
Data Engineer: Data Modeling,IBM India Pvt. Limited,4-8 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"data cleansing
Interpersonal skills
Data modeling
Coding
Time management
Creative designing
Datastage
Debugging",Minimum 4 years of experience in ETL Datastage development Required Technical and Profe...
Data Engineer: Big Data,IBM India Pvt. Limited,5-10 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"Interpersonal skills
NoSQL
neo4j
Agile
Data quality
Apache
Troubleshooting
Data warehousing","Hands on experience in Neo4j Graph database, Cipher query writing, building pipelines u..."
Senior Data Engineer-Digital and Developer Platform (DDP),Visa Inc.,4-6 Yrs,Bangalore/Bengaluru,3.8,Not disclosed,PREMIUM,30+ DAYS AGO,"Unix
Computer science
Web development
Data structures
Application development
Scrum
Apache
JIRA",Work independently and mentor new college grads / interns Bachelors in Computer Science...
Entry Level Language Data Analyst,BrickRed Systems,0-2 Yrs,Remote,5.0,Not disclosed,,29 DAYS AGO,"Language Skills
Day Shift
Spoken English
Typing
Written Communication
Computer
Data Analyst
Uhrs",Focusing on the task at hand and most importantly should have sharp cognitive skillsAss...
Data Analyst,BrickRed Systems,0-3 Yrs,Remote,5.0,Not disclosed,,29 DAYS AGO,"IT Skills
Data Science
Spoken English
Typing
Writing Skills
Data Analyst
Uhrs
Part Time",Focusing on the task at hand and most importantly should have sharp cognitive skillsAss...
"Data Analyst ( Python,Sql,Statical Analysis Software)",First Employer,4-9 Yrs,"Pune, Chennai, Gurgaon/Gurugram, Bangalore/Bengaluru",,Not disclosed,PREMIUM,6 DAYS AGO,"SAS
Hadoop
spark
SQL
Python
IT Skills
DBA
data scientist",Good to have: Marketing domain preferredGood to have: Some Hadoop / spark exposure is b...
Business Data Analyst - Data Structure & Quality,Catalyst,2-5 Yrs,Bangalore/Bengaluru,,Not disclosed,HOT JOB,5 DAYS AGO,"root cause analysis
data structures
analytical
data analysis
Data Quality
Business Analyst
Data Analytics
Data Structure",- Developing analytic models for the purpose of supporting data-driven decision making....
Data Analyst,Ubique Systems Private Limited,3-8 Yrs,Bangalore/Bengaluru,,"4,00,000 - 9,00,000 PA.",HOT JOB,5 DAYS AGO,"IT Skills
Java
Python
Software Development
AWS
ElasticSearch
MYSQL
Data Mining",Roles and Responsibilities • 6+ years of relevant industry experience.• Strong in algor...
Data Analyst (Medicare),Success Booster,3-8 Yrs,"Bangalore/Bengaluru
(WFH during Covid)",,Not disclosed,PREMIUM,6 DAYS AGO,"data warehousing
SQL","Experience with healthcare claims, enrollment, and pharmacy data is preferred5 years of..."
GM-Policy and Documentation Group- BI Data Analyst: Investment Bank,SKILLVENTORY,1-2 Yrs,Bangalore/Bengaluru,,Not disclosed,PREMIUM,6 DAYS AGO,"Data Analytics
Business Intelligence
Excel Powerpoint
Alteryx
Data Analysis
Data Profiling
Tableau
Data Modeling","PREFERRED EXPERIENCE AND SKILLS: Bachelor s degree or equivalent in computer science, i..."
Data Analyst (Medicare),Success Booster,3-8 Yrs,"Bangalore/Bengaluru
(WFH during Covid)",,Not disclosed,PREMIUM,6 DAYS AGO,"MOR
Healthcare Analytics
MMR
Power Bi
Healthcare claims
data warehousing
SQL","Experience with healthcare claims, enrollment, and pharmacy data is preferred5 years of..."
Product Analyst / Data Analyst,Connexions,1-4 Yrs,Bangalore/Bengaluru,,Not disclosed,PREMIUM,7 DAYS AGO,"IT Skills
Python
Tableau
data models
data mining
database designs development
Data Visualization
QlikView",Role: Product Analyst - With India fastest growing FintechJob Responsibilities: The job...
Data Analyst,Right Step Consulting,0-5 Yrs,"New Delhi, Gurgaon/Gurugram",,Not disclosed,,30+ DAYS AGO,"Product management
ERP
Data analysis
PHP
Data Analyst
Open source
Data mining
SQL",Brief Role : Data Analyst Job Description POSITION : Data Analyst REPORTS TO : Project ...
Data Analyst (Qualified CA),Elite Wealth Ltd,0-1 Yrs,New Delhi,4.3,"3,75,000 - 4,50,000 PA.",HOT JOB,20 DAYS AGO,"Data Analysis
Ca",We are hiring for a Dynamic CA Qualified candidate for Data Analytics profile .To do an...
Data Analyst (Qualified CA),Elite Wealth Ltd,0-1 Yrs,New Delhi,4.3,"3,75,000 - 4,50,000 PA.",HOT JOB,20 DAYS AGO,"Data Analysis
Ca",We are hiring for a Dynamic CA Qualified candidate for Data Analytics profile .To do an...
Opening For data entry analyst 0-2 years experience,Resolute B2B,0-2 Yrs,"Hyderabad/Secunderabad, Malkajgiri",4.6,"1,00,000 - 2,50,000 PA.",HOT JOB,25 DAYS AGO,Data Entry,Qualification-graduate / undergraduate
Drug Data Analyst/ Pharma Research Analyst,"First Databank, A Hearst Company",0-3 Yrs,Hyderabad/Secunderabad,,Not disclosed,HOT JOB,25 DAYS AGO,"Research Analysis
Data Analysis",Looking for B Pharmacy /M Pharmacy candidates with 0-3 years of experienceGood knowledg...
Digital Marketing Data Analyst,WeGo,0-2 Yrs,Remote,5.0,Not disclosed,,26 DAYS AGO,"Communication Skills
Data Management
Digital Marketing
Data Collection
Tableau
Ci / Cd
Etl
Facebook",The Digital Marketing Data Analyst will have the opportunity to gain exposure into mark...
Data Analyst,Shivam Jewels,0-2 Yrs,"Surat, MUMBAI BKC",,"2,50,000 - 3,00,000 PA.",HOT JOB,29 DAYS AGO,Data Analysis,Knowledge of statistics and experience using statistical packages for analyzing dataset...
Associate - Data Analyst,Internet Brands,0-4 Yrs,Mumbai,,Not disclosed,,30+ DAYS AGO,"Performance tuning
Automation
Backend
Web analytics
Analytical
power bi
Stored procedures
Automotive",Education B. Tech/B.E. from reputed institute with minimum 85% in SSC and HSC Experienc...
Jr. Data Analyst (Freshers welcome to apply),Institutional Shareholder Services Inc.,0-2 Yrs,Mumbai,3.0,Not disclosed,,30+ DAYS AGO,"Root cause analysis
Corporate governance
Business research
Analytical
Data collection
ISS
MS Office
Monitoring",Good judgment in assessing information sources and understanding the downstream effects...
Opening For Jr Data Analyst (Freshers are welcome) - Mumbai candidates,Institutional Shareholder Services India Private L,0-1 Yrs,Mumbai (All Areas),3.0,Not disclosed,HOT JOB,18 DAYS AGO,"fresher
Data Interpretation
Data Analysis
Data Collection","Hello, We have an opening for Jr Data Analyst.Interested candidates apply on the link s..."
Data Analyst,Capgemini Technology Services India Limited,2-6 Yrs,Pune,3.7,Not disclosed,PREFERRED,5 DAYS AGO,"Mining
MS Office suite
Analytical skills
Data analysis
Brand Ambassador
Operations improvement
Finance
Visio","Work on tracking, reviewing key business indicators and finding out the so what and put..."
Data and Business Analyst - Chennai,AstraZeneca Pharma India Ltd.,6-10 Yrs,Chennai,4.2,Not disclosed,HOT JOB,5 DAYS AGO,"Data Management
Data Analysis
Data Analytics",Designation - SENIOR DATA ANALYSTJob SummaryExp : 6 to 10yrsLocation - Chennai.About th...
Data Analyst/Product Analyst - Fintech,Benchire,5-9 Yrs,"Chennai, Bangalore/Bengaluru",,Not disclosed,PREMIUM,7 DAYS AGO,"Analytics
SQL
R
Python
Data Analysis
Visualization
Data Analyst
Tableau",Responsibilities*Understanding the entire data flow of company databases. We are a cons...
Data Analyst,"QuinStreet, Inc.",0-3 Yrs,Pune,3.2,Not disclosed,,30+ DAYS AGO,"Excel
Online Media
Computer Science
Operations Research
Data Mining
Data Analyst
Tableau
Statistics",Campaign Optimization creating hypothesis tests and regression models to continuously c...
Data Analyst,DELHIVERY PRIVATE LIMITED,1-6 Yrs,Gurgaon/Gurugram,4.2,"2,00,000 - 6,00,000 PA.",HOT JOB,6 DAYS AGO,Data Analysis,"SQL (Good query writing skills, ability to manipulate and edit existing queries as per ..."
Market Data Analyst,ION,0-1 Yrs,Noida,4.6,Not disclosed,,18 DAYS AGO,"Audit
Market Data
Software Development
Compliance
Finance
Banking
Treasury
Computer Skills",The shift alignment is subject to the periodic reviews and changes based on the ongoing...
Market Data Analyst,ION,0-1 Yrs,Noida,4.6,Not disclosed,,18 DAYS AGO,"IT Skills
Software Development
Testing
Market Data
Sales
Compliance
Finance
Banking",The shift alignment is subject to the periodic reviews and changes based on the ongoing...
ESG Data Junior Analyst,Institutional Shareholder Services Inc.,0-1 Yrs,Mumbai,3.0,Not disclosed,,19 DAYS AGO,"Root cause analysis
Business research
Analytical
Data collection
ISS
Data analytics
MS Office
Solid waste management",Willingness to work beyond traditional working hours / days as required by the business...
Opportunity For Medical Data Analyst - Navi Mumbai,Vasta Bio-informatics Pvt ltd,0-4 Yrs,Navi Mumbai,3.5,"3,00,000 - 4,50,000 PA.",HOT JOB,22 DAYS AGO,"Non Clinical
Clinical Operations
Clinical Data Management","Ability to multitask, work under pressure and meet deadlines requiredGraduate / PG - Me..."
Data Analyst,Shaadi.com,0-5 Yrs,Mumbai,3.7,Not disclosed,,30+ DAYS AGO,"Data analysis
tableau
Google Analytics
Machine learning
Programming
Data analytics
data visualization
big data","Experience working in areas such as data warehousing, databases, data visualization, st..."
Data Analyst,Teplar Solutions,0-4 Yrs,Coimbatore,,Not disclosed,,30+ DAYS AGO,"Analytical
Litigation
Workflow
Customer support
Business Development Executive
Client interaction
Data Analyst
MS Office",Educational Qualifications B.E/B.Tech/B.Sc Experience 0 to 4 years Job Description Resp...
Data Analyst,Netomi,0-1 Yrs,Gurgaon,,Not disclosed,,30+ DAYS AGO,"deep learning
Manager Quality Assurance
French
Business analysis
Artificial Intelligence
Manager Technology
Data quality
Spanish",Bachelors degree from a Tier I / Tier II college Learn and / or leverage the required s...
Financial Data Analysts,C-MOTS Infotech pvt ltd,0-3 Yrs,Chennai,3.0,Not disclosed,,30+ DAYS AGO,"Excel
VBA
Accounting
Analytical
Finance
Reconciliation
Data processing
Commerce",Any graduation (Any graduate with 0 - 2 years relevant experience and having knowledge ...
Salesforce Data Analyst,Sahasya Global Solutions,0-5 Yrs,Hyderabad,3.5,Not disclosed,,30+ DAYS AGO,"IT Skills
Salesforce
IT services
Data migration
development
technical
level
System programming",Role: Salesforce Data Analyst Experience Range: 2- 3 years & 8 plus years for Salesforc...
Data Analyst,Msg.ai,0-1 Yrs,Gurgaon,4.0,Not disclosed,,30+ DAYS AGO,"deep learning
Manager Quality Assurance
French
Business analysis
Artificial Intelligence
Manager Technology
Data quality
Spanish",Bachelors degree from a Tier I / Tier II college Learn and / or leverage the required s...
Associate Data Analyst,FullContact,0-1 Yrs,Kochi,4.5,Not disclosed,,30+ DAYS AGO,"Advanced SQL
Spark
Zeppelin
Jupyter
Bash scripting
Scala
Sagemaker
Python",Bachelor s or Master s degree in a relevant field Advanced SQL Knowledge is a must have...
Trainee Business Analyst Big Data Analysis,ALLERIN TECHNOLOGIES Pvt Ltd.,0-1 Yrs,Mumbai,,Not disclosed,,30+ DAYS AGO,"IT Skills
Software Development
Testing
Big Data
Copyright
Data analysis
Change management
Coding",Trainee Business Analyst - Big Data Analysis | Allerin Type a word and press [enter] A ...
Junior Data Analyst,SiCureMi Healthcare Technologies,0-2 Yrs,Delhi,,Not disclosed,,30+ DAYS AGO,"Monitoring
Remedy
Junior Data Analyst",Position 1 Junior Data Analyst The Jr. Data Analyst will be engaged in coordinating and...
Data Analyst,loved.com,0-3 Yrs,Gurgaon,,Not disclosed,,30+ DAYS AGO,"SAN
Google Analytics
Finance
SAAS
Data Analyst
Saving
SQL
Android",LookML developer certification Experience with subscription software (SaaS) company gro...
Content Data Analyst,Varite,0-4 Yrs,Hyderabad,3.4,Not disclosed,,30+ DAYS AGO,"IT Skills
Testing
Quality Assurance
Manager Quality Assurance
Manual testing
Data Analyst
Data quality
Asset management",They should hold a Bachelors or Masters degree in any stream with good academic record ...
DATA ANALYST,Ressex,0-5 Yrs,Mumbai,,Not disclosed,,30+ DAYS AGO,"Strong analytical skills
Process improvement
Report writing
Data collection
Data Analyst
data visualization
MSC
Statistics",Experience Required : 0 to 5 yearsSkill Sets Required : Analytical Skills with knowledg...
Junior Data Analyst - DQS,Checktronix India Pvt. Ltd.,0-1 Yrs,"Dharmapuri, Chennai",3.8,Not disclosed,,30+ DAYS AGO,"data cleansing
Root cause analysis
Data analysis
agile project management
data manipulation
MySQL
market data
JIRA","Graduates / Post Graduates or Freshers from any streamExcept ME, M Tech, MBA)"
Data Analyst,Imperial Training & Consulting,0-2 Yrs,"Noida, Greater Noida",,Not disclosed,,30+ DAYS AGO,"Lead generation
Data analysis
Data management
Data Analyst
Data mining
Data extraction
data profiling",should have the know how of data cleaning or data extraction from different sourcesStro...
Data Analyst,Thrillophilia,0-3 Yrs,Jaipur,4.2,Not disclosed,,30+ DAYS AGO,"Business objects
PDF
Database design
Process improvement
Data collection
Data Analyst
Data analytics
Data mining",Proven 1-year experience as a data analystStrong knowledge of and experience with repor...
Data Analyst,Moglix,0-2 Yrs,Noida,3.2,Not disclosed,,30+ DAYS AGO,"Google Analytics
Excel
adobe analytics
Sales
web sales
MySQL
Sales analytics
Data Analyst",Graduation from a Tier1 / 2 college Qualification & Experience Work Experience
Associate Data Analyst,Draup,0-1 Yrs,Nemili,4.8,Not disclosed,,30+ DAYS AGO,"IT Skills
Testing
Quality Assurance
data cleansing
Data analysis
PDF
Analytical
Process improvement",High willingness to learn and share with the team daily Solving external and internal c...
Junior Data Analyst,Checktronix India Pvt. Ltd.,0-2 Yrs,"Chennai, dharmapuri",3.8,Not disclosed,,30+ DAYS AGO,"data cleansing
Data analysis
data manipulation
Data modeling
MySQL
market data
Research
big data","Graduates / Post Graduates or Freshers from any streamExcept ME, M Tech, MBA)"
Jr. Data Analyst,Institutional Shareholder Services Inc.,0-2 Yrs,Mumbai,3.0,Not disclosed,,30+ DAYS AGO,"Claims
Corporate governance
Business research
Analytical
Data collection
ISS
MS Office
Financial services",Willingness to work beyond traditional working hours / days as required by the business...
Junior Data Analyst,Manba Finance Ltd,0-2 Yrs,Thane,2.8,"1,50,000 - 2,00,000 PA.",,30+ DAYS AGO,"Data Validation
Excel
MIS
Data Analysis
Maintenance",Roles and Responsibilities 1. Extract data from the companies data base and prepare rep...
Data Analyst,Salve Software Services,0-2 Yrs,Nagpur,4.5,Not disclosed,,30+ DAYS AGO,"C++
Excel
Coding
Data Analyst
MS Word",Comfortable working with Excel and MS WordPrevious experience with website and App desi...
MIS Executive / Data Analyst,Stark Industries,0-3 Yrs,"Gurgaon, haryana",4.8,Not disclosed,,30+ DAYS AGO,"Excel
VLOOKUP
Conditional formatting
Data Analyst
Macros
MIS Executive",Good Written And Verbal Communication Skills Will Prefer Someone With At Least 1 Year O...
Data Analyst,Moglix,0-2 Yrs,Noida,3.2,Not disclosed,,30+ DAYS AGO,"Supply chain
Google Analytics
Excel
adobe analytics
Sales
Process improvement
MySQL
Data Analyst","Work with various internal teams (e.g. supply chain, fulfillment center, Online, Enterp..."
MIS Executive / Data Analyst,Stark Industries,0-3 Yrs,"Gurgaon, haryana",4.8,Not disclosed,,30+ DAYS AGO,"Excel
VLOOKUP
Conditional formatting
Data Analyst
Macros
MIS Executive",Good Written And Verbal Communication Skills Will Prefer Someone With At Least 1 Year O...
Data Analyst-Internship,"PerkinElmer, Inc.",0-0 Yrs,Hyderabad,,Not disclosed,,30+ DAYS AGO,"SAP
Business analytics
Data Analyst
Internship
Inventory
Lotus Notes",This role supports Reviewing and standardizing the new Inventory data of GSK Site Creat...
Data Analyst,Moglix,0-2 Yrs,Noida,3.2,Not disclosed,,30+ DAYS AGO,"Supply chain
Google Analytics
Excel
adobe analytics
Sales
Process improvement
MySQL
Data Analyst","Work with various internal teams (e.g. supply chain, fulfillment center, Online, Enterp..."
Data Analyst - Looker,Vinayak Software,0-1 Yrs,New Delhi,,Not disclosed,,30+ DAYS AGO,"metadata
tableau
Coding
Data modeling
Consulting
Data Analyst
Subject Matter Expert
Analytics","Role: - Data Analyst (Looker) You will play a crucial role in implementing, improving, ..."
Machine Learning Application Designer,Accenture Solutions Pvt Ltd,12-15 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,8 DAYS AGO,"Python
SAP HANA PAL
Data Science
Science
SAP ISU
S4HANA
Machine Learning
Data Modelling",Educational Qualification : Any graduate in BE / B Tech / MBA Must Have Skills : Data S...
Machine Learning Application Designer,Accenture Solutions Pvt Ltd,6-8 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,15 DAYS AGO,"IT Skills
Java
Python
Data Science
Machine Learning
Oracle
Business process
Architecture",Educational Qualification : Grad/ PG B Stat / M Stat/ B Tech / B E / PG/Diploma in Data...
Power BI Developer,OG Healthcare (INFOSENSE TECHNOLOGIES PVT LTD),3-5 Yrs,Bangalore/Bengaluru(Hebbal),3.0,"7,00,000 - 10,00,000 PA.",HOT JOB,8 DAYS AGO,"Data Science
Excel
M-Language
Power Bi
DAX Studio
Dax
Tabular Editor
ETL","Flexibility to work in any shift Connect to different data sources (MS Excel, MS Sharep..."
Machine Learning Application Designer,Accenture Solutions Pvt Ltd,6-8 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,14 DAYS AGO,"IT Skills
Python
Testing
Data Science
Machine Learning
Javascript
Business process
Consulting",Project Role : Application Designer Project Role Description : Assist in defining requi...
Sr Fulfillment Optimization Manager,Target Corporation India Pvt Ltd,3-8 Yrs,Bangalore/Bengaluru,4.3,Not disclosed,PREMIUM,14 DAYS AGO,"Data Science
R
Supply Chain Network Optimization
Supply Chain Planning
Inventory Management
Big Data
Data Mining
Statistics",Experience in business problem solving using analytical skills Familiarity with supply ...
Sr. Director- Data & Analytics ( Women Leader ),SMART SOURCE,18-27 Yrs,Hyderabad/Secunderabad,,Not disclosed,PREMIUM,14 DAYS AGO,"Data Transformation
Data Science
Big Data Analytics
Data Engineering
Excel
Master Data Management
Data Modeling
Data Warehousing",JOB TITLE: Sr. Director- Data & Analytics ( WOMEN LEADER )Domain :Product Engineering J...
Senior Data Scientist (Supply Chain Analytics),Philips India Limited,8-11 Yrs,Chennai,4.0,Not disclosed,PREMIUM,8 DAYS AGO,"Supply chain
Business services
Data analysis
Operations research
SAS
Analytical
HTML
Data mining",Summary A data expert with serious analytical and statistical chops. You know how to ta...
Senior Data Scientist - Credit risk,Scienaptic Systems,5-10 Yrs,Bangalore/Bengaluru,,Not disclosed,,30+ DAYS AGO,"written
R
SAS
Python
oral communication
CVS
Bfsi
Analytical",Responsibilities and duties Focus on developing clear and concise analytical approach f...
Data Quality Developer,Blue Ocean Catalyst Private Limited,2-6 Yrs,Bangalore/Bengaluru,1.4,Not disclosed,,5 DAYS AGO,"Big Data Environment
Data Quality
Design Development
Data Analysis
Data Cleansing
Informatica
Etl
Data Governance","Strong understanding and experience of data governance, data profiling, data cleansing ..."
Application Architect: Data Platforms,IBM India Pvt. Limited,5-10 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREMIUM,14 DAYS AGO,"Cloud computing
Interpersonal skills
GIT
Time management
Eclipse
SCALA
Hadoop
Software development life cycle","In-depth experience in modern data platform components such as the Hadoop, Hive, Pig, S..."
Senior Data Architect,Philips India Limited,5-10 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREMIUM,15 DAYS AGO,"Product management
metadata
Data modeling
Application programming
Healthcare
Data quality
QlikView
System software","post graduate graduate or new technologies, data modeling methods and information manag..."
Software Engineer/Senior Software Engineer - Mulesoft,BRIJ HR SOLLUTIONS,1-4 Yrs,"Noida, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Mumbai (All Areas)
(WFH during Covid)",,Not disclosed,PREMIUM,6 DAYS AGO,"SQL
Cloud
API
IT Skills
Java
Python
Javascript
.Net",Currently its work from home till the Covid times post that with an option to work from...
Software Developer Engineer,Allegis Services India Pvt. Ltd.,4-8 Yrs,Bangalore/Bengaluru,3.7,Not disclosed,,19 DAYS AGO,"Restful Webservices
Machine Learning
Python
Data Science methodologies
Flask
Hive
TensorFlow
Asynio",Well versed in resiliency and scalability dimensions including instrumenting Python run...
Software Developer Engineer,Allegis Services India Pvt. Ltd.,4-8 Yrs,Bangalore/Bengaluru,3.7,Not disclosed,PREFERRED,19 DAYS AGO,"Restful Webservices
Machine Learning
Python
Data Science
Design Engineering
Rest Api",Well versed in resiliency and scalability dimensions including instrumenting Python run...
